"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1008757341846671365","1008748519530881024","1152657626","2018-06-18 17:04:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yarnessa my thoughts exactly 😤","","","",""
"1008756957484810240","1008752140272185344","799332678881443840","2018-06-18 17:02:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@buzzfeedexp 🤔🤯","","","",""
"1008740196928622598","","","2018-06-18 15:56:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hey look it me https://t.co/yGdNnDH0xg","","","","https://twitter.com/buzzfeedexp/status/1008725833916305408"
"1008387244787421184","1008385952623091712","178016800","2018-06-17 16:33:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@YellzHeard ahh thank you 💕","","","",""
"1008383625442856960","","","2018-06-17 16:19:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","very excited to attend my first @sfpc event this week! ✨ https://t.co/R0MxIfN4TI","","","","http://sfpc.io/uncomputable/"
"1008093433670651905","","","2018-06-16 21:06:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MOOMANiBE: The most successful people I've met:

1. Are plagued with anxiety
2. Consistently have trouble sleeping
3. Feel like they're…","1007707156815142912","174077854","2018-06-15 19:31:23 +0000","https://twitter.com/APompliano/status/1005784785954967552"
"1008000847639400448","1007999962892918784","880929978","2018-06-16 14:58:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nikhilrsethi @alplicable power move","","","",""
"1007771050384482304","","","2018-06-15 23:45:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @faceokay: unfortunately this image of Barbra Streisand's cloned dogs looking at the grave of the dog they were cloned from is a more po…","1007037205251067904","465061952","2018-06-13 23:09:14 +0000","https://twitter.com/faceokay/status/1007037205251067904/photo/1"
"1007454719730683904","1007454681600229376","806951309697892356","2018-06-15 02:48:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@keigholic","","","",""
"1007454681600229376","","","2018-06-15 02:48:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WOW NO ONE CAN MENTION DRAG RACE TO ME UNTIL I CATCH UP THIS WEEKEND","","","",""
"1006947081318227970","1006946505280950278","799332678881443840","2018-06-13 17:11:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@buzzfeedexp @stevenkwlim thanks for taking the picture once i left... 😅","","","",""
"1006919045327749120","1006918277216563200","730822664206458880","2018-06-13 15:19:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@keigholic @_dianakris HUJI!!! get it it will change your life","","","",""
"1006918936259170307","1006915217610166273","866499259943792640","2018-06-13 15:19:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cyb3rbuIly alskdfjlasdjkf holy shit","","","",""
"1006179559769862144","","","2018-06-11 14:21:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @buzzfeedexp: Hey everyone! We are Michelle (@himichellechiu) and Jarvis (@jarvmiller) and we're both working on Tasty 😋! Michelle does…","1006176857363017730","799332678881443840","2018-06-11 14:10:31 +0000","https://twitter.com/buzzfeedexp/status/1006176857363017730/photo/1"
"1006169467334856704","","","2018-06-11 13:41:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @poetastrologers: Week of 6/10 in Leo: Perfection is a curse because it means the job is done. Never ever believe that it is because the…","1006017601405845504","802646542779813889","2018-06-11 03:37:41 +0000",""
"1006169315593412608","1006162627884716032","880929978","2018-06-11 13:40:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nikhilrsethi we get it you get to work early","","","",""
"1006011950818582528","1006001486252462080","730822664206458880","2018-06-11 03:15:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@keigholic @HereditaryMovie Wow I wanted to see this tfti","","","",""
"1005978201288519680","1005967705466339329","812816965144289281","2018-06-11 01:01:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jarvmiller no way i could bring that back to nyc...","","","",""
"1005903740396859393","1005898559563198464","36851436","2018-06-10 20:05:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_dianakris It was HEAVY and my wrists were sore after holding the plate for so long haha. But 10/10 would recommend eating a blooming onion during a concert it is fun! https://t.co/vydTmNyWWr","","","","https://twitter.com/dinhkellie/status/1005903740396859393/photo/1"
"1005877973990477826","","","2018-06-10 18:22:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just paid $15 for a blooming onion at DC pride so this better be the best damn blooming onion I ever had","","","",""
"1005587383629303808","","","2018-06-09 23:08:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @yarnessa: when people say they have a ""curious mind"" that just means they know how hot dogs are made","1005573668129464320","1152657626","2018-06-09 22:13:39 +0000",""
"1005551549681164288","1005548559675133952","1296123888","2018-06-09 20:45:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ThisBeTheMood The nytimes 36 questions to fall in love!","","","",""
"1005474988663758848","1005445859021115392","730822664206458880","2018-06-09 15:41:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@keigholic @guerilllagirl 😡😡😡","","","",""
"1005434150696947713","1005420221568552960","812816965144289281","2018-06-09 12:59:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jarvmiller 😣 I didn't know the photo was being taken!","","","",""
"1005285480555057153","1005285157203398656","64207585","2018-06-09 03:08:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_basedgodke 😭😭😭😭 thank you love you megs ❤️","","","",""
"1005210699763802113","1003648766375878657","4897437466","2018-06-08 22:11:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BuzzFeedCareers @YelenaDzhanova @RayScript @meltomene","","","",""
"1005210454300479488","1003648766375878657","4897437466","2018-06-08 22:10:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BuzzFeedCareers @jarvmiller @nikhilrsethi @OFlynn_Emily","","","",""
"1005210304442183681","","","2018-06-08 22:09:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👀 https://t.co/eQf3zjOCKz","","","","https://twitter.com/buzzfeedcareers/status/1003648766375878657"
"1005210186603167744","","","2018-06-08 22:09:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BuzzFeedCareers: When Pride and office snacks collide. Our froyo machine is sporting @miz_cracker’s drag daughter this month. 

We’re s…","1004835674908975107","4897437466","2018-06-07 21:21:08 +0000","https://twitter.com/BuzzFeedCareers/status/1004835674908975107/photo/1"
"1005174229506117633","1004841342151921665","432963885","2018-06-08 19:46:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@br00kejensen HERE 4 THIS","","","",""
"1005173982432251904","","","2018-06-08 19:45:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haven't been able to breathe all day from running up and down the stairs to get Tasty leftovers, seeing celebs in the office, and seeing code get deployed to production 😭🎉","","","",""
"1005173435713179653","1005134813077037056","2927200279","2018-06-08 19:43:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cszhu @krrishd Eeeee thank you so much ❤️❤️❤️‼️","","","",""
"1005173286660198400","","","2018-06-08 19:42:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cszhu: Welcome class of 2018 to the hackNY fellows family!! Congrats to  @krrishd and @dinhkellie ✨🎉🎉can't wait to see what great thing…","1005134813077037056","2927200279","2018-06-08 17:09:48 +0000","https://twitter.com/noahkeppers/status/1004929183213150208"
"1005056108040523776","1004940398010224640","730822664206458880","2018-06-08 11:57:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@keigholic @miz_cracker JSJFBFNEKLWMZVAHS","","","",""
"1004915318668570624","1004898544472469504","601442872","2018-06-08 02:37:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@fapstergabster WHY DIID YOU HAVE TO TWEET THISAJBDNFKWLWKSNX","","","",""
"1004703001536270336","1004536379156647936","432963885","2018-06-07 12:33:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@br00kejensen @guerilllagirl read this is ur voice","","","",""
"1004702949975773185","1004479212215001088","3612831135","2018-06-07 12:33:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl wowowowow tru","","","",""
"1004515207622938626","","","2018-06-07 00:07:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","living the dream but also v overstimulated these past couple of days","","","",""
"1004362804529451008","1004343995840024579","880929978","2018-06-06 14:02:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nikhilrsethi not everyone can recognize genius!","","","",""
"1004335718683021312","","","2018-06-06 12:14:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Outside Lands Friday lineup looking amazing with Odesza, Carly Rae (!!!), AND Lauv 😭😭😭","","","",""
"1003996498332471297","1003996272003567616","996795774","2018-06-05 13:46:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@caranvr can you bring it to DC so i can borrow","","","",""
"1003638280850681856","1003608544216862721","3612831135","2018-06-04 14:03:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl HAVE U LISTENED TO ALL OF FOOD 4 THOT YET????","","","",""
"1003597923127562241","1003492654552899584","36851436","2018-06-04 11:22:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_dianakris big mood","","","",""
"1003597601541885952","","","2018-06-04 11:21:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @poetastrologers: Week of 6/3 in Leo: Finally you’ve found a simple plan to save countless hours searching through the snow for your one…","1003447007992778752","802646542779813889","2018-06-04 01:23:04 +0000",""
"1003310305282347012","1003302972573401088","53338746","2018-06-03 16:19:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@troyesivan so excited for DC pride!!!! ❤️","","","",""
"1003272932720893952","1003132241843761152","740661883741425665","2018-06-03 13:51:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kristalball22 Aww tbt! Wish I could have been there this year! 💕","","","",""
"1003272817134260226","","","2018-06-03 13:50:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kristalball22: that's us @dinhkellie!! https://t.co/sG0IJ7zV8J","1003132241843761152","740661883741425665","2018-06-03 04:32:18 +0000","https://twitter.com/PHLCultureWorks/status/994948441519345665,https://twitter.com/PHLCultureWorks/status/994948441519345665"
"1002973665351340033","","","2018-06-02 18:02:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYU LAUNDRY IS $2 WTF 😩‼️","","","",""
"1002424744447053824","1002411913291149312","338042854","2018-06-01 05:40:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sinemuh honestly... i wanted an AM part 2 D:","","","",""
"1002402990039318528","1002381380502917120","338042854","2018-06-01 04:14:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sinemuh yes","","","",""
"1002351042581839872","1002350701891203073","601442872","2018-06-01 00:48:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@fapstergabster @guerilllagirl @VanessaVanjie ummm who did you vote for then???","","","",""
"1002340680339894273","","","2018-06-01 00:06:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I voted for @VanessaVanjie. Cast your vote for Miss Congeniality now! https://t.co/yMP22tRdod","","","","http://www.vh1.com/shows/rupauls-drag-race/widget/miss-congeniality"
"1002340113622241280","1002307495791026176","65441872","2018-06-01 00:04:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@beyblade94evr lol reminds me of this https://t.co/amDKmXWIqz the technique 😩","","","","https://www.youtube.com/watch?v=LOqwl2KTzd4"
"1002339592308002817","1002278541357146113","1024861015","2018-06-01 00:02:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@__jjulia omg this about to be me on monday 😅","","","",""
"1001653826472964096","1001652927965081603","3612831135","2018-05-30 02:37:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl 💕😤‼️ I am so excited to see you soon!!!!!!!! ❤️","","","",""
"1001652711421456384","1001644503864938498","3612831135","2018-05-30 02:33:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl I love you so much!!!! ❤️","","","",""
"1000642938525728770","1000615635733307393","877388098853773312","2018-05-27 07:40:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@milkstrology cancer moon - i find comfort in journaling, taking a nice shower and doing skin/haircare routine after, eating healthy, either listening to music or watching YouTube vids until i find one that makes me cry/feel something and then dwelling on that","","","",""
"1000642015829213185","1000590057126932486","3612831135","2018-05-27 07:37:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl :(","","","",""
"1000577741320634369","1000541127429193728","160559717","2018-05-27 03:21:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lishsticks post the pic 👏","","","",""
"1000530248323158016","1000496095464775681","866499259943792640","2018-05-27 00:12:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly this is so cute","","","",""
"1000338190052474881","1000247934389182470","2473275962","2018-05-26 11:29:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caitlinarabel me but to post on instagram","","","",""
"999952261345296384","999892353740488704","866499259943792640","2018-05-25 09:56:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly mood","","","",""
"999840433621499904","","","2018-05-25 02:31:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🗣 the southeast asian sun has healed my skin! never leaving!","","","",""
"999598788892180480","999525828533731329","2882172663","2018-05-24 10:31:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@songofstephen Omg you're watching it......my friend has been recommending it to me for months and I was going to start it this summer","","","",""
"999218621871046657","998983338181324800","144284168","2018-05-23 09:20:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JAYBUMAOM YES COME TO NYC!!!!!! 🔥🔥🔥","","","",""
"999218144471220224","999102871592427520","866499259943792640","2018-05-23 09:19:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly jdjkfkdlwhebsm","","","",""
"998956553188163585","998953738239926274","866499259943792640","2018-05-22 15:59:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly :-(","","","",""
"998951780317741057","998946970411700226","866499259943792640","2018-05-22 15:40:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly am...too....mesmerized....by ur...beauty.....","","","",""
"998806344034533376","998734531212595201","3612831135","2018-05-22 06:02:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl I'm so so happy for you :')‼️‼️‼️","","","",""
"998554930070732800","998553508709371904","3612831135","2018-05-21 13:23:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl i just think about those under the skin pimples that hurt","","","",""
"998435762579255297","998384438018035714","720304710800912386","2018-05-21 05:30:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NastasiaKutuyev @guerilllagirl my art pop could mean anything!","","","",""
"997584158737272832","997568322433634304","3063611566","2018-05-18 21:06:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@geminithottin I feeeel this bc when I'm annoyed I can never hide it in my facial expressions. And I can just feel when ik Im the one sucking the energy out of the room 😣","","","",""
"997564689113583617","","","2018-05-18 19:48:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","can you believe these past 24 hours were more eventful than my whole damn semester","","","",""
"997339816512638977","997334564153409536","950186046","2018-05-18 04:55:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drin_montana thank you!! almost done 😊 and you too!","","","",""
"997339669254868992","997329876590866433","996795774","2018-05-18 04:54:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caranvr love u thank u!! even though you didn't know dreams by fleetwood mac aka one of the best songs of this millenia","","","",""
"997339533124435968","997328094888448000","740661883741425665","2018-05-18 04:54:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kristalball22 !!!! thank you ❤️ sorry I couldn't make it tonight","","","",""
"997290245761699840","","","2018-05-18 01:38:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","give me the strength to pull this last all nighter of my junior year ‼️","","","",""
"996914680378609665","996913687280615424","3612831135","2018-05-17 00:45:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl now I'm fucking emo about us turning 21 😪😪😪😪😪","","","",""
"996913542547812353","996907031394209792","3612831135","2018-05-17 00:41:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl do you realize....we're floating in space 😩💦👌","","","",""
"996839392433106946","996836639904329738","1152657626","2018-05-16 19:46:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yarnessa omg . this explains so much","","","",""
"996836190568493058","","","2018-05-16 19:34:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i wanna know what the admissions officers were thinking when they admitted me bc my essays were about fantasy football and the song do you realize by the flaming lips","","","",""
"996815402461220864","996629799543164928","802646542779813889","2018-05-16 18:11:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@poetastrologers the stars be knowing!!!!!!","","","",""
"996758123208675328","","","2018-05-16 14:23:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @crissymilazzo: most things are depressing if you think about them for longer than two minutes. the key is being caffeinated enough to n…","996575071249432576","270993436","2018-05-16 02:16:27 +0000",""
"996747159411314690","","","2018-05-16 13:40:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","do people decorate their grad caps @ bmc??? in hs it wasnt allowed 😔","","","",""
"996496802768740354","","","2018-05-15 21:05:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vandroidhelsing: *deep breath* VANILLA IS ONE OF THE MOST COMPLEX FLAVORS KNOWN TO MAN AND IT'S ONLY OVERUSE THAT MAKES IT SEEM LIKE TH…","996059649186004992","3078583849","2018-05-14 16:08:20 +0000",""
"996480063641092096","996459780431638528","41809295","2018-05-15 19:58:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BridgetCReed this is something I'd totally do too as a Leo 😅","","","",""
"996239458625380352","996105455511461888","802646542779813889","2018-05-15 04:02:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@poetastrologers alsdkjf glad i'm not the only one who thought of @aquariaofficial","","","",""
"996238733488873473","996205950326509569","2301762621","2018-05-15 03:59:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bruhaf omg. i forgot about this show i loved it sooo much.","","","",""
"996080385116295168","996080201879638017","3256735031","2018-05-14 17:30:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gofooji #IncrediblesDay  + 💥","","","",""
"996041242961235973","996038652387053569","866499259943792640","2018-05-14 14:55:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@acappellastan podcast for sure","","","",""
"995120594709549056","995107485320085504","866499259943792640","2018-05-12 01:56:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@acappellastan wow....we're lowkey the same person","","","",""
"995106764793278464","995101672786587649","866499259943792640","2018-05-12 01:01:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@acappellastan wow are we the same person???","","","",""
"995032756215263238","995023235002585088","3256735031","2018-05-11 20:07:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gofooji @streamLiveme #FrenchMontana + #ConcertAtTheCastle","","","",""
"994799174288855040","994786809933688832","3612831135","2018-05-11 04:39:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@guerilllagirl @keigholic uhh SPOILER alert but actually same I'm glad","","","",""
"994764148146925568","994733691581747208","3063611566","2018-05-11 02:20:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@debrizzzle yoo congrats on being done! and ugh this is about to be me and dreading the inevitable tornado that my room will be in.","","","",""
"994661356853964808","","","2018-05-10 19:32:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","catch me tomorrow browsing thru savage x fenty and listening to the new arctic monkeys album 😎","","","",""
"994631754077167616","","","2018-05-10 17:34:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @indirect: please welcome the newest addition to the https://t.co/W1YtnhkLQ3 family: https://t.co/yJuw5VTJbn","994485655714447360","5674672","2018-05-10 07:53:51 +0000","http://actually.men,http://arewomenbadatcoding.com,http://actually.men,http://arewomenbadatcoding.com"
"994066421054402560","","","2018-05-09 04:07:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dream job https://t.co/qxULW312t0","","","","https://twitter.com/kanyewest/status/993221454740185088"
"993707837703507968","","","2018-05-08 04:23:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sisterhacks: Apply to be involved in the planning and execution of SisterHacks in 2019! 🎉

Any Seven Sisters student can apply! We're l…","993707461814181888","871915765007626245","2018-05-08 04:21:35 +0000","https://bit.ly/2I3kHWD"
"993667349952761857","993633146670231552","2586997621","2018-05-08 01:42:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@justkelly_ok omg when i saw this tweet on my TL right after a pic of elon and grimes, i knew that ""WHAT"" had to be in reference to them 😂😂😭 https://t.co/diFrLfcYm2","","","","https://twitter.com/dinhkellie/status/993667349952761857/photo/1"
"993627526860890112","993627176091041793","241972520","2018-05-07 23:03:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ISMYSHITTIGHT that's so awesome, thanks! i'll likely be at MIA too!","","","",""
"993626808045244417","993625051277725696","710136128","2018-05-07 23:01:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@creightonward skdjflsd i wasn't planning on looking up who he is dating but i came across a tweet that said that its GRIMES???? and they met by bonding over AI jokes???? wow &gt;:(","","","",""
"993625895616368640","993625650077421568","241972520","2018-05-07 22:57:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ISMYSHITTIGHT Philadelphia!","","","",""
"993624763280093184","","","2018-05-07 22:52:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i just want to live in LA to one day be featured on @ISMYSHITTIGHT","","","",""
"993327918695833601","","","2018-05-07 03:13:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @poetastrologers: Week of 5/6 in Leo: The last few days you’ve been rather full of spirit. You have performed at a high level and many p…","993326170006540290","802646542779813889","2018-05-07 03:06:28 +0000",""
"993305572882767872","","","2018-05-07 01:44:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mood is Em ordering campco while storming up the senior steps 😭😭😭","","","",""
"993141810397671425","","","2018-05-06 14:53:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i just woke up and checked Twitter and instagram and have only seen 1 may day photo??? is it even happening","","","",""
"992889202051346432","992848948388868096","432963885","2018-05-05 22:10:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@br00kejensen this is the cutest tweet i have ever read","","","",""
"992835352829325312","","","2018-05-05 18:36:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ArianaGrande: https://t.co/bQ5bs7K6vV","992772273353478145","34507480","2018-05-05 14:25:29 +0000","https://twitter.com/ArianaGrande/status/992772273353478145/photo/1,https://twitter.com/ArianaGrande/status/992772273353478145/photo/1"
"992835347301257217","","","2018-05-05 18:36:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ArianaGrande: nothing is prettier than Jupiter","992772925173452800","34507480","2018-05-05 14:28:04 +0000",""
"992829135889272832","992821995581640704","996795774","2018-05-05 18:11:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caranvr thank GOD","","","",""
"992828987452936198","","","2018-05-05 18:10:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","need this if it rains on may day :( https://t.co/mk6MIlz3hV","","","","https://twitter.com/dinhkellie/status/992828987452936198/photo/1"
"992609597881012224","992477561287405568","2473275962","2018-05-05 03:39:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caitlinarabel I can't with the background music 😂","","","",""
